Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,34,0,2,flow28.4,750.2656399095,558.2046223464,4.3,25,LOS=0
V,34,0,3,flow28.6,755.0879909581,675.9044567973999,4.3,25,LOS=0
I,34,0,4,flow29.2,766.92621364095,676.92378625015,1.59,25,LOS=0
V,34,0,5,flow31.2,758.22142706165,539.07057521035,4.3,25,LOS=1
V,34,0,6,flow32.3,752.48602966865,621.02711534605,4.3,25,LOS=0
V,34,0,7,flow32.4,757.04210311865,555.92264376735,1.59,25,LOS=0
V,34,0,8,flow32.5,762.51739710175,524.93167889765,3.2,25,LOS=0
V,34,0,9,flow34.2,757.6367054832999,669.90821697315,3.2,25,LOS=0
V,35,0,0,flow26.2,760.7993541243,454.9902389796,3.2,25,LOS=0
V,35,0,1,flow28.6,746.58448072495,658.11510765745,4.3,25,LOS=0
V,35,0,2,flow29.2,750.4467661417,675.4819431138001,1.59,25,LOS=0
V,35,0,3,flow31.0,751.5107071252,634.96408530575,4.3,25,LOS=0
V,35,0,4,flow31.2,756.9015056200001,557.93172591965,4.3,25,LOS=1
V,35,0,5,flow31.5,764.9676414415501,442.6698636813,4.3,25,LOS=0
V,35,0,6,flow32.1,756.4901059472,667.9472025129501,4.3,25,LOS=0
V,35,0,7,flow32.4,755.77838815725,573.98062630175,1.59,25,LOS=0
V,35,0,8,flow34.4,757.996893788,589.5251343498501,4.3,25,LOS=0
V,35,0,9,flow34.5,759.89876742695,562.3492688223,1.59,25,LOS=0
I,36,0,0,flow26.0,774.3873952957499,407.6912729034,4.3,25,LOS=0
V,36,0,1,flow28.3,757.4606531175,455.3285563029,4.3,25,LOS=0
V,36,0,2,flow28.4,755.5360807388,482.84656487485,4.3,25,LOS=0
V,36,0,3,flow29.3,750.72369223385,673.35575336,4.3,25,LOS=0
V,36,0,4,flow31.4,758.9043877511499,529.31133948085,4.3,25,LOS=1
V,36,0,5,flow31.5,761.9728021373501,485.46492229995,4.3,25,LOS=0
V,36,0,6,flow32.4,754.1832970977,596.77384104925,1.59,25,LOS=0
V,36,0,7,flow34.4,756.2619893632,614.3151773816501,4.3,25,LOS=0
V,36,0,8,flow34.5,758.34521880935,584.54791938315,1.59,25,LOS=0
V,36,0,9,flow35.2,752.42369738815,621.9178187612999,4.3,25,LOS=0
I,37,0,0,flow26.1,781.40937476825,402.23813803325,4.3,25,LOS=0
I,37,0,1,flow26.2,763.20250399035,425.4385954733,3.2,25,LOS=0
V,37,0,2,flow29.3,747.80007044305,640.74481564595,4.3,25,LOS=0
V,37,0,3,flow31.1,753.01998570775,613.39709661235,1.59,25,LOS=0
V,37,0,4,flow31.3,755.63837330755,575.9813826331999,4.3,25,LOS=1
V,37,0,5,flow31.4,757.1530804004001,554.33682269425,4.3,25,LOS=1
V,37,0,6,flow32.4,753.47142010165,606.94627926065,1.59,25,LOS=0
V,37,0,7,flow34.4,754.9270042053,633.39077546065,4.3,25,LOS=0
V,37,0,8,flow34.5,757.35529806845,598.6928932587,1.59,25,LOS=0
V,37,0,9,flow35.1,750.5438239136499,648.78046058125,4.3,25,LOS=0
I,38,0,0,flow25.0,678.98142592365,460.17808367115003,4.3,25,LOS=0
I,38,0,1,flow25.1,712.6405963531,451.0359448383,4.3,25,LOS=0
I,38,0,2,flow26.1,805.44273704645,383.5742888437,4.3,25,LOS=0
V,38,0,3,flow28.6,751.6605647798,538.2596439383,4.3,25,LOS=0
V,38,0,4,flow29.3,750.69285084785,599.4081379757,4.3,25,LOS=0
V,38,0,5,flow31.3,754.88245675655,586.78312851225,4.3,25,LOS=0
V,38,0,6,flow31.5,757.61159256105,547.7848668798,4.3,25,LOS=1
V,38,0,7,flow32.4,756.23763869565,614.6631239827,1.59,25,LOS=0
V,38,0,8,flow34.4,753.8207966848,649.19737070785,4.3,25,LOS=0
V,38,0,9,flow35.1,749.81275058965,659.2272066583,4.3,25,LOS=0
I,39,0,0,flow25.1,671.51014127745,461.20772540484995,4.3,25,LOS=0
I,39,0,1,flow28.4,757.7476955099,431.7822339869,4.3,25,LOS=0
V,39,0,2,flow29.3,753.58568674785,558.07066730075,4.3,25,LOS=1
V,39,0,3,flow31.0,749.94541363485,657.33150467945,4.3,25,LOS=0
V,39,0,4,flow31.2,752.9269811434001,614.7260947253001,4.3,25,LOS=0
I,39,0,5,flow32.2,776.31942427985,670.35976134645,3.2,25,LOS=0
V,39,0,6,flow32.5,756.2631251965499,614.2989474634,3.2,25,LOS=0
V,39,0,7,flow34.4,753.4145132695,663.4760141270001,4.3,25,LOS=0
V,39,0,8,flow34.5,755.2542958814499,628.7141058878999,1.59,25,LOS=0
V,39,0,9,flow35.2,751.12460606185,640.48131543395,4.3,25,LOS=0
I,40,0,0,flow28.3,677.96265213365,460.31848415925003,4.3,25,LOS=0
I,40,0,1,flow29.0,816.7018741415,374.8306584556,3.2,25,LOS=0
I,40,0,2,flow31.0,743.45175406135,674.0209807552501,4.3,25,LOS=0
V,40,0,3,flow31.5,755.59808352545,576.55710754265,4.3,25,LOS=1
I,40,0,4,flow32.2,813.8488568832499,670.503956004,3.2,25,LOS=0
I,40,0,5,flow34.4,774.3390907164,670.3521525578001,4.3,25,LOS=0
V,40,0,6,flow34.5,753.77077423655,649.9121412899999,1.59,25,LOS=0
I,40,0,7,flow35.0,675.90097782905,677.4145496428,4.3,25,LOS=0
I,40,0,8,flow35.1,703.93589033385,677.1921055069,4.3,25,LOS=0
V,40,0,9,flow35.2,750.0669538385,655.5947436682,4.3,25,LOS=0
I,41,0,0,flow28.4,689.8127267793,458.68538731175,4.3,25,LOS=0
I,41,0,1,flow28.5,737.8247634535,437.39231523205,4.3,25,LOS=0
V,41,0,2,flow28.7,752.715187501,523.1803892400501,1.59,25,LOS=1
I,41,0,3,flow29.1,812.6174127658501,378.0025729906,4.3,25,LOS=0
V,41,0,4,flow29.3,759.3610000996,475.54374404220005,4.3,25,LOS=0
V,41,0,5,flow31.1,749.938799904,657.42601225445,1.59,25,LOS=0
V,41,0,6,flow31.2,750.9462440317,643.03003767265,4.3,25,LOS=0
V,41,0,7,flow31.3,752.1883028014499,625.28151347475,4.3,25,LOS=0
V,41,0,8,flow31.4,753.42010415145,607.67956371265,4.3,25,LOS=0
I,41,0,9,flow35.2,746.11580867435,671.3707682502,4.3,25,LOS=0
I,42,0,0,flow28.5,703.31922537575,455.25885867044997,4.3,25,LOS=0
V,42,0,1,flow28.7,755.3471993067,485.54723798354996,1.59,25,LOS=0
V,42,0,2,flow29.3,761.41999040055,446.1215942456,4.3,25,LOS=0
I,42,0,3,flow31.1,745.55609605875,674.5609555397,1.59,25,LOS=0
V,42,0,4,flow31.2,749.99044720235,656.68799297,4.3,25,LOS=0
V,42,0,5,flow31.5,753.6444509195501,604.47373791855,4.3,25,LOS=0
I,42,0,6,flow32.4,811.05213045695,670.4932104909001,1.59,25,LOS=0
V,42,0,7,flow32.5,753.5090973983499,665.62133809725,3.2,25,LOS=0
I,42,0,8,flow34.5,778.91332709895,670.3697275756999,1.59,25,LOS=0
I,42,0,9,flow35.2,714.63780850485,677.1071907086,4.3,25,LOS=0
I,43,0,0,flow28.6,723.94513284,444.9116641312,4.3,25,LOS=0
V,43,0,1,flow28.7,757.8456745453,449.82342536115004,1.59,25,LOS=0
I,43,0,2,flow29.2,805.9556732685,383.17595239039997,1.59,25,LOS=0
I,43,0,3,flow29.3,762.52984819045,431.55695530375,4.3,25,LOS=0
I,43,0,4,flow31.2,744.76771616705,672.8474777766,4.3,25,LOS=0
V,43,0,5,flow31.3,750.12765753295,654.72731209735,4.3,25,LOS=0
V,43,0,6,flow31.5,752.61730137165,619.15129509165,4.3,25,LOS=0
I,43,0,7,flow32.5,776.97591950325,670.3622837161499,3.2,25,LOS=0
I,43,0,8,flow34.5,819.59269508045,670.526024837,1.59,25,LOS=0
I,43,0,9,flow35.2,669.34452979325,677.4665720423,4.3,25,LOS=0
I,44,0,0,flow49.0,665.24737543905,670.8986843506,4.3,25,LOS=0
I,44,0,1,flow50.0,678.4222642700499,670.7941476676,3.2,25,LOS=0
I,44,0,2,flow51.0,798.71115005805,680.3459479683,3.2,25,LOS=0
I,44,0,3,flow52.0,815.9941991958999,677.1123140504001,4.3,25,LOS=0
I,44,0,4,flow53.0,820.73777714415,680.43057813,1.59,25,LOS=0
I,44,0,5,flow55.0,687.7315184185,452.3108236741,4.3,25,LOS=0
I,44,0,6,flow55.1,673.6882290567,454.24962109520004,4.3,25,LOS=0
I,44,0,7,flow56.0,669.3035763411999,451.5228338954,4.3,25,LOS=0
I,44,0,8,flow58.0,825.38787413115,376.4404295884,4.3,25,LOS=0
I,44,0,9,flow58.1,838.6497413011,366.1415173528,3.2,25,LOS=0
I,45,0,0,flow49.0,675.4082905878499,670.81806216245,4.3,25,LOS=0
I,45,0,1,flow50.1,662.7932877387,670.9181564077,1.59,25,LOS=0
I,45,0,2,flow51.0,767.4408876264499,680.2258021395501,3.2,25,LOS=0
I,45,0,3,flow52.0,802.1125304942,677.0589782463001,4.3,25,LOS=0
I,45,0,4,flow54.0,670.10470193845,451.41223158549997,4.3,25,LOS=0
I,45,0,5,flow55.0,718.12653178985,440.55623522024996,4.3,25,LOS=0
I,45,0,6,flow55.1,691.58763233225,451.778453834,4.3,25,LOS=0
I,45,0,7,flow56.0,673.7503781432,454.2410408769,4.3,25,LOS=0
I,45,0,8,flow58.0,800.8549235666501,395.49224947979997,4.3,25,LOS=0
I,45,0,9,flow58.1,827.6099935479,374.7147741768,3.2,25,LOS=0
I,46,0,0,flow49.0,701.96858582295,670.6073184363,4.3,25,LOS=0
I,46,0,1,flow49.1,666.185396401,670.8912415857,4.3,25,LOS=0
I,46,0,2,flow51.0,734.17263407515,680.25242888905,3.2,25,LOS=0
I,46,0,3,flow51.1,815.111834352,680.4089622718,4.3,25,LOS=0
I,46,0,4,flow52.0,774.9085681647,676.9544558552,4.3,25,LOS=0
I,46,0,5,flow54.1,669.3036427808499,451.5228247228,4.3,25,LOS=0
I,46,0,6,flow55.0,740.8148093572499,428.26909999645,4.3,25,LOS=0
I,46,0,7,flow55.1,718.75408906555,440.21637332085004,4.3,25,LOS=0
I,46,0,8,flow56.0,690.82776235935,451.88336044849996,4.3,25,LOS=0
I,46,0,9,flow57.0,829.99535612335,372.86234725225,4.3,25,LOS=0
I,47,0,0,flow49.0,738.5296788051501,667.6251543036,4.3,25,LOS=0
V,47,0,1,flow50.0,748.68045722845,628.1644397851501,3.2,25,LOS=0
I,47,0,2,flow50.2,665.61111458285,670.8957982478,1.59,25,LOS=0
I,47,0,3,flow51.1,799.707397846,680.3497757269,4.3,25,LOS=0
I,47,0,4,flow51.2,817.32106470745,680.417450522,3.2,25,LOS=0
I,47,0,5,flow52.1,795.5148865783999,677.0336289421,4.3,25,LOS=0
I,47,0,6,flow54.0,710.6332041484,440.86409123705,4.3,25,LOS=0
I,47,0,7,flow54.1,679.03678342495,450.179080569,4.3,25,LOS=0
I,47,0,8,flow55.0,754.80072452525,421.83059333775,4.3,25,LOS=0
I,47,0,9,flow56.0,715.7749342807,441.82977379105,4.3,25,LOS=0
I,48,0,0,flow49.1,710.61729491005,670.5386949077,4.3,25,LOS=0
V,48,0,1,flow50.1,746.94914400635,652.90421487895,1.59,25,LOS=0
I,48,0,2,flow50.2,691.93053860735,670.6869657239,1.59,25,LOS=0
I,48,0,3,flow51.0,667.60028902655,680.7806498267,3.2,25,LOS=0
I,48,0,4,flow51.3,816.6440809165999,680.4148494316,4.3,25,LOS=0
V,48,0,5,flow52.0,746.4307604037,663.06381775975,4.3,25,LOS=0
V,48,0,6,flow55.0,765.0047115145501,442.14014713065,4.3,25,LOS=0
I,48,0,7,flow55.1,745.8620026236999,425.53572607765,4.3,25,LOS=0
I,48,0,8,flow58.2,812.1875783889,386.69152663169996,3.2,25,LOS=0
I,48,0,9,flow59.0,833.7310656954501,369.96126669340003,4.3,25,LOS=0
V,49,0,0,flow49.0,748.3061909538,586.2213047839,4.3,25,LOS=0
I,49,0,1,flow49.1,743.2804444328,658.0806629351,4.3,25,LOS=0
V,49,0,2,flow50.0,753.9290900250501,553.1635714985,3.2,25,LOS=1
V,49,0,3,flow50.1,749.6125565382,614.84511258775,1.59,25,LOS=0
I,49,0,4,flow51.1,724.39394119855,680.3300183193,4.3,25,LOS=0
V,49,0,5,flow52.0,748.3771633378999,632.4983884574,4.3,25,LOS=0
V,49,0,6,flow53.0,746.62319689825,657.56186899045,1.59,25,LOS=0
I,49,0,7,flow55.1,756.9716177400501,421.44497355885,4.3,25,LOS=0
I,49,0,8,flow56.2,676.66825801195,453.83820235245,3.2,25,LOS=0
V,49,0,9,flow58.1,764.42613417725,497.65774175085,3.2,25,LOS=0
V,50,0,0,flow49.0,751.215473642,544.62366634615,4.3,25,LOS=0
V,50,0,1,flow49.1,746.268123292,615.3620967894,4.3,25,LOS=0
V,50,0,2,flow50.2,747.8920280709,639.4307778380501,1.59,25,LOS=0
I,50,0,3,flow50.3,665.24854493625,670.8986750712,4.3,25,LOS=0
I,50,0,4,flow52.2,809.60848794935,677.0877790285999,4.3,25,LOS=0
I,50,0,5,flow54.2,675.0660945125501,450.7272684775,1.59,25,LOS=0
I,50,0,6,flow55.2,667.5101380828,451.77043354110003,3.2,25,LOS=0
I,50,0,7,flow56.0,755.5035973647,421.70407352235,4.3,25,LOS=0
I,50,0,8,flow56.1,728.4382461590001,434.97179063355,4.3,25,LOS=0
I,50,0,9,flow56.3,680.1074624388,453.36339046885,3.2,25,LOS=0
V,51,0,0,flow49.0,754.1247798335,503.02569185414995,4.3,25,LOS=0
V,51,0,1,flow49.1,748.7890385295,579.3174315521001,4.3,25,LOS=1
I,51,0,2,flow51.2,684.59852530055,680.6457766403,3.2,25,LOS=0
I,51,0,3,flow52.1,761.88095393075,676.9044014781,4.3,25,LOS=0
I,51,0,4,flow52.2,787.0778244259,677.0012122706,4.3,25,LOS=0
V,51,0,5,flow53.0,752.040793875,580.14656999045,1.59,25,LOS=0
I,51,0,6,flow54.2,706.95593567445,442.85556436055003,1.59,25,LOS=0
I,51,0,7,flow56.1,744.2675616269,426.39921657735,4.3,25,LOS=0
I,51,0,8,flow56.4,675.8526647993499,450.61867565395,4.3,25,LOS=0
V,51,0,9,flow58.0,756.3198075995,613.4890128137499,4.3,25,LOS=0
I,52,0,0,flow48.0,789.72979001615,670.4112863219,4.3,25,LOS=0
V,52,0,1,flow49.0,756.9572874191,462.52580269224995,4.3,25,LOS=0
V,52,0,2,flow50.0,761.38502696205,446.6212078309,3.2,25,LOS=0
V,52,0,3,flow50.2,753.59455040075,557.94400923695,1.59,25,LOS=1
I,52,0,4,flow51.3,693.96759466605,680.57143738425,4.3,25,LOS=0
I,52,0,5,flow55.2,683.5026696109,452.89465278645,3.2,25,LOS=0
V,52,0,6,flow56.0,762.8143113839501,473.44009095545,4.3,25,LOS=0
I,52,0,7,flow56.3,727.0579797504499,435.71929206715004,3.2,25,LOS=0
I,52,0,8,flow57.1,839.9621216504,365.1223478901,1.59,25,LOS=0
I,52,0,9,flow59.2,802.2109468465501,394.4391877525,4.3,25,LOS=0
V,53,0,0,flow49.0,758.454961039,441.1116974243,4.3,25,LOS=0
I,53,0,1,flow51.4,816.8399538683,680.4156020098001,4.3,25,LOS=0
V,53,0,2,flow52.0,756.1334398118,474.3053781301,4.3,25,LOS=0
V,53,0,3,flow52.1,748.96444500145,671.69854422555,4.3,25,LOS=0
I,53,0,4,flow52.3,813.17610344635,677.1014864326501,3.2,25,LOS=0
V,53,0,5,flow53.0,757.7777508683,498.16774378955,1.59,25,LOS=0
V,53,0,6,flow56.1,764.51893598065,449.0816856699,4.3,25,LOS=0
I,53,0,7,flow56.4,719.94934352555,435.81881338594997,4.3,25,LOS=0
I,53,0,8,flow56.5,684.6645358537501,452.73424711384996,4.3,25,LOS=0
I,53,0,9,flow58.3,809.27758734535,388.951369984,4.3,25,LOS=0
I,54,0,0,flow50.0,773.4817550059,408.39457582014995,3.2,25,LOS=0
I,54,0,1,flow52.1,743.6375961682,652.9740197004,4.3,25,LOS=0
I,54,0,2,flow52.3,799.85838674245,677.05031743095,3.2,25,LOS=0
I,54,0,3,flow53.2,784.23609746275,676.9902938575,4.3,25,LOS=0
V,54,0,4,flow56.1,762.2581224053499,481.3878095223,4.3,25,LOS=0
I,54,0,5,flow56.2,748.4741997505,424.12105635525,3.2,25,LOS=0
V,54,0,6,flow58.1,753.12798954235,659.0968894535499,3.2,25,LOS=0
I,54,0,7,flow58.4,836.93644575535,367.47202988419997,4.3,25,LOS=0
V,54,0,8,flow59.0,756.5587478081,562.82959828015,4.3,25,LOS=1
I,54,0,9,flow59.2,766.0930202750001,473.83961234624996,4.3,25,LOS=0
V,55,0,0,flow50.1,762.33575966795,433.03561683695,1.59,25,LOS=0
V,55,0,1,flow50.3,750.8076766407501,597.7673232139,4.3,25,LOS=0
V,55,0,2,flow52.2,747.7310705684499,641.7307963208,4.3,25,LOS=0
I,55,0,3,flow52.3,785.1328040682499,676.9937391615,3.2,25,LOS=0
V,55,0,4,flow53.0,761.71233448885,441.94411387925004,1.59,25,LOS=0
I,55,0,5,flow55.4,669.32905779715,451.51931596024997,4.3,25,LOS=0
I,55,0,6,flow56.5,709.48266706485,445.23743388845,4.3,25,LOS=0
I,55,0,7,flow56.6,676.711474186,453.8322359863,4.3,25,LOS=0
I,55,0,8,flow58.4,824.94116274745,376.78733709979997,4.3,25,LOS=0
V,55,0,9,flow59.0,753.7061230438501,603.59246787085,4.3,25,LOS=0
V,56,0,0,flow50.1,762.36081467245,432.67759082005,1.59,25,LOS=0
V,56,0,1,flow50.3,753.4268680212499,560.34012352945,4.3,25,LOS=1
I,56,0,2,flow52.6,816.4979578772,680.4142880013001,4.3,25,LOS=0
V,56,0,3,flow53.0,761.9998199720001,437.83606104094997,1.59,25,LOS=0
I,56,0,4,flow56.4,730.57774000115,433.81311959425,4.3,25,LOS=0
I,56,0,5,flow57.1,712.4904714095001,447.35877202855,1.59,25,LOS=0
I,56,0,6,flow57.2,766.00456343495,421.7618476793,4.3,25,LOS=0
I,56,0,7,flow57.4,838.05756538165,366.6013898387,4.3,25,LOS=0
V,56,0,8,flow58.2,753.5806633058501,652.62863568905,3.2,25,LOS=0
V,56,0,9,flow59.2,761.4325997528999,540.4323442805501,4.3,25,LOS=1
V,57,0,0,flow49.0,758.7869017782,436.365527206,4.3,25,LOS=0
I,57,0,1,flow50.1,762.8990733991,426.8026506582,1.59,25,LOS=0
V,57,0,2,flow52.0,757.8937710584,449.1357296031,4.3,25,LOS=0
V,57,0,3,flow56.1,754.75822782365,588.55831039175,4.3,25,LOS=0
I,57,0,4,flow56.3,740.3129708172,428.54087726045,3.2,25,LOS=0
I,57,0,5,flow56.5,711.15997729435,444.32906446544996,4.3,25,LOS=0
I,57,0,6,flow57.1,670.43986763555,458.02320730764995,1.59,25,LOS=0
I,57,0,7,flow57.2,735.3063274268,438.75668865755,4.3,25,LOS=0
V,57,0,8,flow59.0,751.5503687860501,634.39733599905,4.3,25,LOS=0
V,57,0,9,flow59.1,753.12259235245,611.9308886034501,4.3,25,LOS=0
V,58,0,0,flow49.0,758.7869017782,436.365527206,4.3,25,LOS=0
V,58,0,1,flow52.1,754.1062317405,503.29089704399996,4.3,25,LOS=0
I,58,0,2,flow52.5,762.8398141693,680.2081240089001,4.3,25,LOS=0
V,58,0,3,flow53.0,762.3608146415,432.67759126285,1.59,25,LOS=0
I,58,0,4,flow55.3,691.3467607344,451.81170823909997,4.3,25,LOS=0
V,58,0,5,flow56.1,753.6418403719499,604.51104160195,4.3,25,LOS=0
I,58,0,6,flow56.6,678.66131275,453.5630439272,4.3,25,LOS=0
I,58,0,7,flow57.2,703.8335950424,455.09454448785004,4.3,25,LOS=0
I,58,0,8,flow57.3,775.5112753962001,415.1736416166,3.2,25,LOS=0
I,58,0,9,flow58.4,766.3059747824,470.79670616205,4.3,25,LOS=0
I,59,0,0,flow50.1,808.6379997108,381.0929090102,1.59,25,LOS=0
V,59,0,1,flow52.0,757.8937710584,449.1357296031,4.3,25,LOS=0
V,59,0,2,flow53.0,762.3608146415,432.67759126285,1.59,25,LOS=0
V,59,0,3,flow53.2,752.5417056843501,572.98874011515,4.3,25,LOS=1
I,59,0,4,flow55.2,720.87762096625,439.06634668095,3.2,25,LOS=0
I,59,0,5,flow55.3,691.3467607344,451.81170823909997,4.3,25,LOS=0
V,59,0,6,flow56.1,756.4577269027,611.5182843902501,4.3,25,LOS=0
I,59,0,7,flow57.3,743.7331165478499,434.1914398217,3.2,25,LOS=0
V,59,0,8,flow58.4,763.157020298,515.79210536705,4.3,25,LOS=1
V,59,0,9,flow59.2,754.17165464515,596.94020705095,4.3,25,LOS=0
V,60,0,0,flow52.1,756.0811818962,475.05257464165004,4.3,25,LOS=0
V,60,0,1,flow52.2,755.0398443463,489.94187469735004,4.3,25,LOS=0
V,60,0,2,flow53.0,762.3608146415,432.67759126285,1.59,25,LOS=0
V,60,0,3,flow55.1,750.6170360646499,647.7342881569,4.3,25,LOS=0
V,60,0,4,flow56.1,755.1175908897001,630.66748301915,4.3,25,LOS=0
I,60,0,5,flow56.2,752.4422708937,422.2868421354,3.2,25,LOS=0
I,60,0,6,flow56.4,731.63875813555,433.23851126385,4.3,25,LOS=0
I,60,0,7,flow56.5,711.73288989105,444.01879611095,4.3,25,LOS=0
I,60,0,8,flow56.6,679.8643645189,453.3969522369,4.3,25,LOS=0
V,60,0,9,flow58.3,756.7885863374,606.7906351280001,4.3,25,LOS=0
V,61,0,0,flow49.1,757.1654335817,459.54967773559997,4.3,25,LOS=0
V,61,0,1,flow50.3,761.3960487823499,446.46371041645,4.3,25,LOS=0
V,61,0,2,flow52.2,755.2424579333,487.04485586659996,4.3,25,LOS=0
I,61,0,3,flow52.4,743.44690684425,655.70054249065,3.2,25,LOS=0
V,61,0,4,flow55.0,749.6571305824,661.04693239625,4.3,25,LOS=0
I,61,0,5,flow55.4,710.04480814585,441.18274483364996,4.3,25,LOS=0
V,61,0,6,flow56.1,753.4656442601,654.2721424162501,4.3,25,LOS=0
I,61,0,7,flow56.2,765.4915575141999,428.0950813211,3.2,25,LOS=0
V,61,0,8,flow58.3,754.9443896511,633.1423548882999,4.3,25,LOS=0
V,61,0,9,flow58.4,757.1871228921,601.09594774385,4.3,25,LOS=0
V,62,0,0,flow50.2,762.01552154455,437.61169183465,1.59,25,LOS=0
V,62,0,1,flow50.3,761.3960487823499,446.46371041645,4.3,25,LOS=0
V,62,0,2,flow52.3,754.4476211676,498.40962716499996,3.2,25,LOS=0
V,62,0,3,flow52.4,746.3720124630499,613.876663906,3.2,25,LOS=0
I,62,0,4,flow52.6,743.389890481,656.5157764563501,4.3,25,LOS=0
V,62,0,5,flow53.0,762.3608146415,432.67759126285,1.59,25,LOS=0
V,62,0,6,flow55.0,748.60465586805,666.61174638105,4.3,25,LOS=0
I,62,0,7,flow56.4,755.34466503415,421.73303025,4.3,25,LOS=0
I,62,0,8,flow56.5,726.9762801793499,435.76353754474997,4.3,25,LOS=0
I,62,0,9,flow56.6,687.7549272071501,452.3075918886,4.3,25,LOS=0
I,63,0,0,flow49.0,706.03712598375,454.39200156095,4.3,25,LOS=0
I,63,0,1,flow49.1,758.516953381,433.50467605225003,4.3,25,LOS=0
I,63,0,2,flow52.0,735.8510459302,438.4615850923,4.3,25,LOS=0
V,63,0,3,flow52.1,757.7789975705,450.77678912420004,4.3,25,LOS=0
V,63,0,4,flow52.3,755.46761868905,483.82545207715,3.2,25,LOS=0
V,63,0,5,flow52.4,749.33012467475,571.5808489487,3.2,25,LOS=1
V,63,0,6,flow52.6,746.24040113,615.7584750705,4.3,25,LOS=0
V,63,0,7,flow53.1,760.50237775375,459.233912811,4.3,25,LOS=0
V,63,0,8,flow53.2,759.5892782958499,472.2817397087,4.3,25,LOS=0
I,63,0,9,flow55.0,737.65395322625,676.5129744697499,4.3,25,LOS=0
I,64,0,0,flow49.1,739.8813478829,436.2781518731,4.3,25,LOS=0
I,64,0,1,flow52.0,697.71473736295,457.05609443879996,4.3,25,LOS=0
V,64,0,2,flow52.4,752.16993473145,530.9765472608999,3.2,25,LOS=1
V,64,0,3,flow52.5,753.9424689898,505.63241707625,4.3,25,LOS=0
V,64,0,4,flow52.6,749.1587908549,574.0306219867,4.3,25,LOS=1
V,64,0,5,flow53.2,759.60870672335,472.00411523205,4.3,25,LOS=0
I,64,0,6,flow55.0,703.70366155315,677.19394813545,4.3,25,LOS=0
I,64,0,7,flow55.4,735.2516297379,427.53165895715,4.3,25,LOS=0
I,64,0,8,flow56.4,765.7301150355,479.02516399645003,4.3,25,LOS=0
V,64,0,9,flow58.4,753.0064218129,660.91933262445,4.3,25,LOS=0
I,65,0,0,flow49.1,702.62693780155,455.4805297545,4.3,25,LOS=0
V,65,0,1,flow50.3,761.3981431560501,446.43378265205,4.3,25,LOS=0
V,65,0,2,flow52.5,755.9462376325,476.9820408693,4.3,25,LOS=0
V,65,0,3,flow52.6,752.0427773563999,532.7946746416001,4.3,25,LOS=1
V,65,0,4,flow53.1,760.50447212125,459.2039851359,4.3,25,LOS=0
V,65,0,5,flow55.2,762.9321544509501,471.75616055160003,3.2,25,LOS=0
V,65,0,6,flow56.2,759.2212359898,572.03051306955,3.2,25,LOS=1
V,65,0,7,flow56.5,765.2193430473501,439.07314817199995,4.3,25,LOS=0
I,65,0,8,flow56.6,717.5597883983,440.86316256055,4.3,25,LOS=0
I,65,0,9,flow58.3,816.449152175,670.5139467942,4.3,25,LOS=0
I,66,0,0,flow52.2,749.40647165295,431.11787557114997,4.3,25,LOS=0
V,66,0,1,flow52.3,758.6029391038501,438.99587070869995,3.2,25,LOS=0
V,66,0,2,flow52.5,757.3595581666,456.7740367402,4.3,25,LOS=0
V,66,0,3,flow52.6,754.3176922148,500.2673832444,4.3,25,LOS=0
V,66,0,4,flow53.0,762.3629090193,432.64766343915,1.59,25,LOS=0
V,66,0,5,flow53.1,760.50447212125,459.2039851359,4.3,25,LOS=0
V,66,0,6,flow53.2,759.6108010918499,471.974187542,4.3,25,LOS=0
I,66,0,7,flow55.4,751.5062002689999,422.84284655069996,4.3,25,LOS=0
V,66,0,8,flow56.2,756.6666492738,608.5329933876001,3.2,25,LOS=0
I,66,0,9,flow58.4,809.36898150365,670.4867435376,4.3,25,LOS=0
V,67,0,0,flow50.3,761.3981431560501,446.43378265205,4.3,25,LOS=0
I,67,0,1,flow52.1,671.4649179626,461.21395777504995,4.3,25,LOS=0
V,67,0,2,flow52.5,758.4596580417,441.04453852694996,4.3,25,LOS=0
V,67,0,3,flow53.2,759.6108010918499,471.974187542,4.3,25,LOS=0
V,67,0,4,flow55.2,758.24171061855,538.7807312759,3.2,25,LOS=1
V,67,0,5,flow56.2,754.21645081695,643.5438702485501,3.2,25,LOS=0
V,67,0,6,flow56.5,762.8428007351,520.2819875612499,4.3,25,LOS=1
I,67,0,7,flow56.6,734.17909665565,431.86275751535004,4.3,25,LOS=0
I,67,0,8,flow59.1,702.12813463345,677.2064492169,4.3,25,LOS=0
I,67,0,9,flow59.2,743.38415343745,674.06272055615,4.3,25,LOS=0
V,68,0,0,flow50.3,761.3981431560501,446.43378265205,4.3,25,LOS=0
I,68,0,1,flow52.3,721.0766266452,446.46568955875,3.2,25,LOS=0
I,68,0,2,flow52.5,754.8976938276501,429.9091203539,4.3,25,LOS=0
V,68,0,3,flow53.0,762.3629090193,432.64766343915,1.59,25,LOS=0
V,68,0,4,flow53.1,760.50447212125,459.2039851359,4.3,25,LOS=0
V,68,0,5,flow53.2,759.6108010918499,471.974187542,4.3,25,LOS=0
I,68,0,6,flow55.3,765.41381655685,430.7506848821,4.3,25,LOS=0
